agent_slug,tool_name,risk_class,decision,policy_version
genesis-meta,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-meta,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-meta,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-meta,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-meta,genesis_call,subagent,ALLOW,1.0.0
genesis-meta,github_tool,deployment,DENY,1.0.0
genesis-meta,hr_bamboohr_query,network,DENY,1.0.0
genesis-meta,hr_greenhouse_query,network,DENY,1.0.0
genesis-meta,hr_lever_query,network,DENY,1.0.0
genesis-meta,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-meta,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-meta,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-meta,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-meta,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-meta,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-meta,run_code,shell,DENY,1.0.0
genesis-meta,screenshot_url,network,DENY,1.0.0
genesis-meta,send_email,network,DENY,1.0.0
genesis-meta,vision_analyze,network,DENY,1.0.0
genesis-meta,vision_compare,network,DENY,1.0.0
genesis-meta,vision_ocr,network,DENY,1.0.0
genesis-meta,web_fetch,network,DENY,1.0.0
genesis-meta,web_search,network,DENY,1.0.0
genesis-meta,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-meta,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-meta,workflow_webhook_trigger,network,DENY,1.0.0
genesis-meta,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-meta,workspace_shell,shell,DENY,1.0.0
genesis-onboarding,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-onboarding,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-onboarding,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-onboarding,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-onboarding,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-onboarding,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-onboarding,code_format,read_only,ALLOW,1.0.0
genesis-onboarding,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-onboarding,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-onboarding,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-onboarding,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-onboarding,conduit,browser,ALLOW,1.0.0
genesis-onboarding,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-onboarding,data_dbt_compile,filesystem_write,DENY,1.0.0
genesis-onboarding,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-onboarding,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-onboarding,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-onboarding,data_pipeline_design,filesystem_write,DENY,1.0.0
genesis-onboarding,data_quality_check,read_only,ALLOW,1.0.0
genesis-onboarding,data_read_resource,read_only,ALLOW,1.0.0
genesis-onboarding,data_s3_signed_url,payment,DENY,1.0.0
genesis-onboarding,domain_check_availability,read_only,ALLOW,1.0.0
genesis-onboarding,domain_configure_dns,deployment,DENY,1.0.0
genesis-onboarding,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-onboarding,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-onboarding,file_write,filesystem_write,DENY,1.0.0
genesis-onboarding,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-onboarding,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-onboarding,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-onboarding,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-onboarding,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-onboarding,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-onboarding,genesis_call,subagent,DENY,1.0.0
genesis-onboarding,github_tool,deployment,DENY,1.0.0
genesis-onboarding,hr_bamboohr_query,network,DENY,1.0.0
genesis-onboarding,hr_greenhouse_query,network,DENY,1.0.0
genesis-onboarding,hr_lever_query,network,DENY,1.0.0
genesis-onboarding,hr_template_generate,filesystem_write,DENY,1.0.0
genesis-onboarding,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-onboarding,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-onboarding,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-onboarding,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-onboarding,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-onboarding,run_code,shell,DENY,1.0.0
genesis-onboarding,screenshot_url,network,DENY,1.0.0
genesis-onboarding,send_email,network,DENY,1.0.0
genesis-onboarding,vision_analyze,network,DENY,1.0.0
genesis-onboarding,vision_compare,network,DENY,1.0.0
genesis-onboarding,vision_ocr,network,DENY,1.0.0
genesis-onboarding,web_fetch,network,DENY,1.0.0
genesis-onboarding,web_search,network,DENY,1.0.0
genesis-onboarding,workflow_make_export,filesystem_write,DENY,1.0.0
genesis-onboarding,workflow_n8n_export,filesystem_write,DENY,1.0.0
genesis-onboarding,workflow_webhook_trigger,network,DENY,1.0.0
genesis-onboarding,workflow_zapier_export,filesystem_write,DENY,1.0.0
genesis-onboarding,workspace_shell,shell,DENY,1.0.0
genesis-pricing,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-pricing,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-pricing,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-pricing,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-pricing,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-pricing,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-pricing,code_format,read_only,ALLOW,1.0.0
genesis-pricing,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-pricing,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-pricing,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-pricing,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-pricing,conduit,browser,ALLOW,1.0.0
genesis-pricing,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-pricing,data_dbt_compile,filesystem_write,DENY,1.0.0
genesis-pricing,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-pricing,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-pricing,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-pricing,data_pipeline_design,filesystem_write,DENY,1.0.0
genesis-pricing,data_quality_check,read_only,ALLOW,1.0.0
genesis-pricing,data_read_resource,read_only,ALLOW,1.0.0
genesis-pricing,data_s3_signed_url,payment,DENY,1.0.0
genesis-pricing,domain_check_availability,read_only,ALLOW,1.0.0
genesis-pricing,domain_configure_dns,deployment,DENY,1.0.0
genesis-pricing,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-pricing,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-pricing,file_write,filesystem_write,DENY,1.0.0
genesis-pricing,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-pricing,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-pricing,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-pricing,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-pricing,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-pricing,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-pricing,genesis_call,subagent,DENY,1.0.0
genesis-pricing,github_tool,deployment,DENY,1.0.0
genesis-pricing,hr_bamboohr_query,network,DENY,1.0.0
genesis-pricing,hr_greenhouse_query,network,DENY,1.0.0
genesis-pricing,hr_lever_query,network,DENY,1.0.0
genesis-pricing,hr_template_generate,filesystem_write,DENY,1.0.0
genesis-pricing,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-pricing,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-pricing,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-pricing,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-pricing,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-pricing,run_code,shell,DENY,1.0.0
genesis-pricing,screenshot_url,network,DENY,1.0.0
genesis-pricing,send_email,network,DENY,1.0.0
genesis-pricing,vision_analyze,network,DENY,1.0.0
genesis-pricing,vision_compare,network,DENY,1.0.0
genesis-pricing,vision_ocr,network,DENY,1.0.0
genesis-pricing,web_fetch,network,DENY,1.0.0
genesis-pricing,web_search,network,DENY,1.0.0
genesis-pricing,workflow_make_export,filesystem_write,DENY,1.0.0
genesis-pricing,workflow_n8n_export,filesystem_write,DENY,1.0.0
genesis-pricing,workflow_webhook_trigger,prohibited,DENY,1.0.0
genesis-pricing,workflow_zapier_export,filesystem_write,DENY,1.0.0
genesis-pricing,workspace_shell,shell,DENY,1.0.0
genesis-qa,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-qa,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-qa,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-qa,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-qa,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-qa,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-qa,code_format,read_only,ALLOW,1.0.0
genesis-qa,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-qa,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-qa,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-qa,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-qa,conduit,browser,ALLOW,1.0.0
genesis-qa,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-qa,data_dbt_compile,filesystem_write,ALLOW,1.0.0
genesis-qa,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-qa,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-qa,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-qa,data_pipeline_design,filesystem_write,ALLOW,1.0.0
genesis-qa,data_quality_check,read_only,ALLOW,1.0.0
genesis-qa,data_read_resource,read_only,ALLOW,1.0.0
genesis-qa,data_s3_signed_url,payment,DENY,1.0.0
genesis-qa,domain_check_availability,read_only,ALLOW,1.0.0
genesis-qa,domain_configure_dns,deployment,DENY,1.0.0
genesis-qa,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-qa,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-qa,file_write,filesystem_write,ALLOW,1.0.0
genesis-qa,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-qa,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-qa,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-qa,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-qa,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-qa,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-qa,genesis_call,subagent,DENY,1.0.0
genesis-qa,github_tool,deployment,DENY,1.0.0
genesis-qa,hr_bamboohr_query,network,ALLOW,1.0.0
genesis-qa,hr_greenhouse_query,network,ALLOW,1.0.0
genesis-qa,hr_lever_query,network,ALLOW,1.0.0
genesis-qa,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-qa,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-qa,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-qa,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-qa,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-qa,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-qa,run_code,shell,ALLOW,1.0.0
genesis-qa,screenshot_url,network,ALLOW,1.0.0
genesis-qa,send_email,network,DENY,1.0.0
genesis-qa,vision_analyze,network,ALLOW,1.0.0
genesis-qa,vision_compare,network,ALLOW,1.0.0
genesis-qa,vision_ocr,network,ALLOW,1.0.0
genesis-qa,web_fetch,network,ALLOW,1.0.0
genesis-qa,web_search,network,ALLOW,1.0.0
genesis-qa,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-qa,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-qa,workflow_webhook_trigger,network,ALLOW,1.0.0
genesis-qa,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-qa,workspace_shell,shell,ALLOW,1.0.0
genesis-research,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-research,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-research,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-research,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-research,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-research,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-research,code_format,read_only,ALLOW,1.0.0
genesis-research,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-research,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-research,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-research,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-research,conduit,browser,ALLOW,1.0.0
genesis-research,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-research,data_dbt_compile,filesystem_write,ALLOW,1.0.0
genesis-research,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-research,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-research,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-research,data_pipeline_design,filesystem_write,ALLOW,1.0.0
genesis-research,data_quality_check,read_only,ALLOW,1.0.0
genesis-research,data_read_resource,read_only,ALLOW,1.0.0
genesis-research,data_s3_signed_url,payment,DENY,1.0.0
genesis-research,domain_check_availability,read_only,ALLOW,1.0.0
genesis-research,domain_configure_dns,deployment,DENY,1.0.0
genesis-research,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-research,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-research,file_write,filesystem_write,ALLOW,1.0.0
genesis-research,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-research,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-research,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-research,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-research,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-research,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-research,genesis_call,subagent,DENY,1.0.0
genesis-research,github_tool,deployment,DENY,1.0.0
genesis-research,hr_bamboohr_query,network,ALLOW,1.0.0
genesis-research,hr_greenhouse_query,network,ALLOW,1.0.0
genesis-research,hr_lever_query,network,ALLOW,1.0.0
genesis-research,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-research,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-research,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-research,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-research,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-research,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-research,run_code,shell,DENY,1.0.0
genesis-research,screenshot_url,network,ALLOW,1.0.0
genesis-research,send_email,network,DENY,1.0.0
genesis-research,vision_analyze,network,ALLOW,1.0.0
genesis-research,vision_compare,network,ALLOW,1.0.0
genesis-research,vision_ocr,network,ALLOW,1.0.0
genesis-research,web_fetch,network,ALLOW,1.0.0
genesis-research,web_search,network,ALLOW,1.0.0
genesis-research,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-research,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-research,workflow_webhook_trigger,network,ALLOW,1.0.0
genesis-research,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-research,workspace_shell,shell,DENY,1.0.0
genesis-security,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-security,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-security,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-security,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-security,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-security,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-security,code_format,read_only,ALLOW,1.0.0
genesis-security,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-security,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-security,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-security,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-security,conduit,browser,ALLOW,1.0.0
genesis-security,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-security,data_dbt_compile,filesystem_write,ALLOW,1.0.0
genesis-security,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-security,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-security,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-security,data_pipeline_design,filesystem_write,ALLOW,1.0.0
genesis-security,data_quality_check,read_only,ALLOW,1.0.0
genesis-security,data_read_resource,read_only,ALLOW,1.0.0
genesis-security,data_s3_signed_url,payment,DENY,1.0.0
genesis-security,domain_check_availability,read_only,ALLOW,1.0.0
genesis-security,domain_configure_dns,deployment,DENY,1.0.0
genesis-security,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-security,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-security,file_write,filesystem_write,ALLOW,1.0.0
genesis-security,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-security,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-security,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-security,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-security,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-security,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-security,genesis_call,subagent,DENY,1.0.0
genesis-security,github_tool,deployment,DENY,1.0.0
genesis-security,hr_bamboohr_query,network,ALLOW,1.0.0
genesis-security,hr_greenhouse_query,network,ALLOW,1.0.0
genesis-security,hr_lever_query,network,ALLOW,1.0.0
genesis-security,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-security,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-security,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-security,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-security,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-security,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-security,run_code,shell,ALLOW,1.0.0
genesis-security,screenshot_url,network,ALLOW,1.0.0
genesis-security,send_email,network,DENY,1.0.0
genesis-security,vision_analyze,network,ALLOW,1.0.0
genesis-security,vision_compare,network,ALLOW,1.0.0
genesis-security,vision_ocr,network,ALLOW,1.0.0
genesis-security,web_fetch,network,ALLOW,1.0.0
genesis-security,web_search,network,ALLOW,1.0.0
genesis-security,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-security,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-security,workflow_webhook_trigger,network,ALLOW,1.0.0
genesis-security,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-security,workspace_shell,shell,ALLOW,1.0.0
genesis-seo,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-seo,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-seo,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-seo,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-seo,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-seo,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-seo,code_format,read_only,ALLOW,1.0.0
genesis-seo,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-seo,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-seo,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-seo,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-seo,conduit,browser,ALLOW,1.0.0
genesis-seo,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-seo,data_dbt_compile,filesystem_write,ALLOW,1.0.0
genesis-seo,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-seo,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-seo,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-seo,data_pipeline_design,filesystem_write,ALLOW,1.0.0
genesis-seo,data_quality_check,read_only,ALLOW,1.0.0
genesis-seo,data_read_resource,read_only,ALLOW,1.0.0
genesis-seo,data_s3_signed_url,payment,DENY,1.0.0
genesis-seo,domain_check_availability,read_only,ALLOW,1.0.0
genesis-seo,domain_configure_dns,deployment,DENY,1.0.0
genesis-seo,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-seo,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-seo,file_write,filesystem_write,ALLOW,1.0.0
genesis-seo,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-seo,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-seo,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-seo,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-seo,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-seo,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-seo,genesis_call,subagent,DENY,1.0.0
genesis-seo,github_tool,deployment,DENY,1.0.0
genesis-seo,hr_bamboohr_query,network,ALLOW,1.0.0
genesis-seo,hr_greenhouse_query,network,ALLOW,1.0.0
genesis-seo,hr_lever_query,network,ALLOW,1.0.0
genesis-seo,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-seo,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-seo,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-seo,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-seo,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-seo,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-seo,run_code,shell,DENY,1.0.0
genesis-seo,screenshot_url,network,ALLOW,1.0.0
genesis-seo,send_email,network,DENY,1.0.0
genesis-seo,vision_analyze,network,ALLOW,1.0.0
genesis-seo,vision_compare,network,ALLOW,1.0.0
genesis-seo,vision_ocr,network,ALLOW,1.0.0
genesis-seo,web_fetch,network,ALLOW,1.0.0
genesis-seo,web_search,network,ALLOW,1.0.0
genesis-seo,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-seo,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-seo,workflow_webhook_trigger,network,ALLOW,1.0.0
genesis-seo,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-seo,workspace_shell,shell,DENY,1.0.0
genesis-support,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-support,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-support,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-support,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-support,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-support,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-support,code_format,read_only,ALLOW,1.0.0
genesis-support,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-support,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-support,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-support,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-support,conduit,browser,ALLOW,1.0.0
genesis-support,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-support,data_dbt_compile,filesystem_write,ALLOW,1.0.0
genesis-support,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-support,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-support,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-support,data_pipeline_design,filesystem_write,ALLOW,1.0.0
genesis-support,data_quality_check,read_only,ALLOW,1.0.0
genesis-support,data_read_resource,read_only,ALLOW,1.0.0
genesis-support,data_s3_signed_url,payment,DENY,1.0.0
genesis-support,domain_check_availability,read_only,ALLOW,1.0.0
genesis-support,domain_configure_dns,deployment,DENY,1.0.0
genesis-support,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-support,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-support,file_write,filesystem_write,ALLOW,1.0.0
genesis-support,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-support,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-support,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-support,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-support,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-support,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-support,genesis_call,subagent,DENY,1.0.0
genesis-support,github_tool,deployment,DENY,1.0.0
genesis-support,hr_bamboohr_query,network,ALLOW,1.0.0
genesis-support,hr_greenhouse_query,network,ALLOW,1.0.0
genesis-support,hr_lever_query,network,ALLOW,1.0.0
genesis-support,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-support,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-support,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-support,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-support,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-support,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-support,run_code,shell,DENY,1.0.0
genesis-support,screenshot_url,network,ALLOW,1.0.0
genesis-support,send_email,network,DENY,1.0.0
genesis-support,vision_analyze,network,ALLOW,1.0.0
genesis-support,vision_compare,network,ALLOW,1.0.0
genesis-support,vision_ocr,network,ALLOW,1.0.0
genesis-support,web_fetch,network,ALLOW,1.0.0
genesis-support,web_search,network,ALLOW,1.0.0
genesis-support,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-support,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-support,workflow_webhook_trigger,network,ALLOW,1.0.0
genesis-support,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-support,workspace_shell,shell,DENY,1.0.0
genesis-workflow-automator,billing_deploy_plan_change,payment,DENY,1.0.0
genesis-workflow-automator,billing_generate_revops_report,read_only,ALLOW,1.0.0
genesis-workflow-automator,billing_get_alerts,read_only,ALLOW,1.0.0
genesis-workflow-automator,billing_get_audit_log,read_only,ALLOW,1.0.0
genesis-workflow-automator,billing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-workflow-automator,billing_import_ar_ledger,payment,DENY,1.0.0
genesis-workflow-automator,code_format,read_only,ALLOW,1.0.0
genesis-workflow-automator,commerce_configure_tax_engine,payment,DENY,1.0.0
genesis-workflow-automator,commerce_get_alerts,read_only,ALLOW,1.0.0
genesis-workflow-automator,commerce_get_audit_log,read_only,ALLOW,1.0.0
genesis-workflow-automator,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-workflow-automator,conduit,browser,ALLOW,1.0.0
genesis-workflow-automator,data_bigquery_query,read_only,ALLOW,1.0.0
genesis-workflow-automator,data_dbt_compile,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,data_get_editor_context,read_only,ALLOW,1.0.0
genesis-workflow-automator,data_get_gcp_connection,read_only,ALLOW,1.0.0
genesis-workflow-automator,data_list_resource_templates,read_only,ALLOW,1.0.0
genesis-workflow-automator,data_pipeline_design,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,data_quality_check,read_only,ALLOW,1.0.0
genesis-workflow-automator,data_read_resource,read_only,ALLOW,1.0.0
genesis-workflow-automator,data_s3_signed_url,payment,DENY,1.0.0
genesis-workflow-automator,domain_check_availability,read_only,ALLOW,1.0.0
genesis-workflow-automator,domain_configure_dns,deployment,DENY,1.0.0
